"","logFC","logCPM","PValue","FDR"
"ENSMUSG00000004040",-0.749787103868629,8.32616624157547,2.53774263690263e-11,1.31480816633683e-10
"ENSMUSG00000028906",0.655803152516377,5.87169043516179,2.54417042243993e-11,1.31763201939734e-10
"ENSMUSG00000036275",-0.640176617173914,8.55026678959267,2.55986006255815e-11,1.3252485984388e-10
"ENSMUSG00000021109",-0.736640029423471,8.63163667736107,2.56101823715512e-11,1.32533922668285e-10
"ENSMUSG00000027080",0.807697340676371,4.467130512133,2.66794646199346e-11,1.38014528987467e-10
"ENSMUSG00000019810",-0.800347768447864,5.83653770096812,2.69596870553486e-11,1.39410641040719e-10
"ENSMUSG00000033596",0.71206923461195,5.22919428881813,2.7248535513384e-11,1.4085027118709e-10
"ENSMUSG00000014791",1.21869076261256,2.4380699277192,2.76844030578699e-11,1.43048462101626e-10
"ENSMUSG00000061306",-0.67029066741477,8.01803057246284,2.77288003075401e-11,1.43222972009942e-10
"ENSMUSG00000014850",0.985463058536662,4.14868037286281,2.80808081227786e-11,1.44985589545453e-10
"ENSMUSG00000007682",1.43787021261662,3.15887065865783,2.93801390988093e-11,1.51636162018012e-10
"ENSMUSG00000039747",-0.927548539840452,4.72048095507629,2.94425342907517e-11,1.51900040097062e-10
"ENSMUSG00000042477",6.69541052009926,-0.863334777217887,2.94977576527996e-11,1.52085632414227e-10
"ENSMUSG00000028540",0.955004108005249,3.6915852869389,2.95010703036276e-11,1.52085632414227e-10
"ENSMUSG00000001773",-1.9554543154743,1.41823200592969,2.98934688587499e-11,1.54049638258718e-10
"ENSMUSG00000063704",2.45564456185793,1.08234523131399,3.01539077793127e-11,1.55332377062635e-10
"ENSMUSG00000041642",0.961130048417444,4.58498260114615,3.01995291928014e-11,1.55507965259036e-10
"ENSMUSG00000052684",0.819360210407898,7.39303821064679,3.07541785151157e-11,1.58303581734355e-10
"ENSMUSG00000030554",-0.837826683722452,3.94214888496006,3.11812075602377e-11,1.60387323401896e-10
"ENSMUSG00000029464",0.847139138816646,4.40370927724405,3.11827887127341e-11,1.60387323401896e-10
"ENSMUSG00000040195",1.08768339445813,3.79049489675532,3.15072967986745e-11,1.61994610275718e-10
"ENSMUSG00000028427",4.36815618613736,-0.520804805274339,3.17744079201051e-11,1.63305677914959e-10
"ENSMUSG00000021374",0.598079975829439,7.05323367344795,3.26952061663944e-11,1.67974113692517e-10
"ENSMUSG00000048458",-0.664239901673679,5.43317707890568,3.27682819969576e-11,1.68285413181328e-10
"ENSMUSG00000025105",1.0542730564108,3.21098446467728,3.28835632614544e-11,1.68813144069942e-10
"ENSMUSG00000021276",0.751949973838663,5.17349606380468,3.3279710727965e-11,1.70781796849523e-10
"ENSMUSG00000035365",1.10054169389189,3.44450356890409,3.37070612057748e-11,1.72909015264479e-10
"ENSMUSG00000025402",-1.1109426310188,5.52482939134783,3.3992788583198e-11,1.7430839972997e-10
"ENSMUSG00000050628",1.14341128481935,3.20206224021985,3.47307190710203e-11,1.7802464783134e-10
"ENSMUSG00000064210",-0.60981170110249,7.51848348224052,3.48846920291932e-11,1.78745926737192e-10
"ENSMUSG00000036817",0.632733677099915,7.00812607348518,3.5011920588504e-11,1.79329673804568e-10
"ENSMUSG00000018921",0.777226748454159,5.84710049590516,3.63666854856599e-11,1.86197982161862e-10
"ENSMUSG00000002103",-0.637578584585924,6.0476874141297,3.68673808418694e-11,1.88689886533501e-10
"ENSMUSG00000037887",0.835459862005042,4.86830174067383,3.84239466991212e-11,1.9658186924131e-10
"ENSMUSG00000020739",0.665064326637183,5.92300803545309,3.89240150711936e-11,1.99064737167967e-10
"ENSMUSG00000044667",-2.50700457971677,0.34031553106792,3.92585694153364e-11,2.00699573108893e-10
"ENSMUSG00000021115",0.809345974945513,4.60102364706098,3.9883797425308e-11,2.03818602384601e-10
"ENSMUSG00000062248",0.903794146602713,3.60911565058661,4.09315970670309e-11,2.09093921963108e-10
"ENSMUSG00000038279",0.644539443368533,6.64275027507956,4.12023348699437e-11,2.10397225902163e-10
"ENSMUSG00000020205",0.912175218589623,5.36311579750126,4.124579086939e-11,2.10539381563895e-10
"ENSMUSG00000041817",1.85449791846569,1.19587156922425,4.29233332300728e-11,2.19019475879868e-10
"ENSMUSG00000074945",-1.18254953356064,3.11386906218642,4.43497141922391e-11,2.26212068492461e-10
"ENSMUSG00000046818",-0.775839023258998,4.83038376235714,4.48579419331643e-11,2.28717819667545e-10
"ENSMUSG00000031751",-0.662681454788929,7.33984032273794,4.48896497716537e-11,2.28792955981725e-10
"ENSMUSG00000041895",-0.65815718773893,6.45351180291271,4.50187615756494e-11,2.29364295087426e-10
"ENSMUSG00000039103",-1.01418123895227,4.90426621832064,4.5547108222728e-11,2.31968479769776e-10
"ENSMUSG00000045751",0.797589590253411,4.41444457135747,4.63210197031091e-11,2.35820871079159e-10
"ENSMUSG00000040680",4.95736905256862,-0.707828611558385,4.66385503709053e-11,2.37347790694668e-10
"ENSMUSG00000009614",-0.919644553028948,4.87588674195803,4.72870510873752e-11,2.40557258758077e-10
"ENSMUSG00000025078",0.614318893271209,6.19994645677835,4.73538827137514e-11,2.40806372261065e-10
"ENSMUSG00000006958",-0.976166023814176,4.06550903318723,4.75659260372873e-11,2.41793457356211e-10
"ENSMUSG00000018750",-0.764464061266166,6.47793566741585,4.91450163539869e-11,2.49716635770526e-10
"ENSMUSG00000034902",0.778494156535993,7.0556335056534,4.91616312836567e-11,2.49716635770526e-10
"ENSMUSG00000038697",0.751227410400067,5.07621227018709,4.98578886181582e-11,2.53157889439318e-10
"ENSMUSG00000047714",0.628521211954605,6.24741364940735,5.05451408163119e-11,2.56550844632794e-10
"ENSMUSG00000030516",0.634175724020159,8.33373560939774,5.05915454896892e-11,2.56689734567746e-10
"ENSMUSG00000034391",2.73455658840924,0.128216464069847,5.14879102227009e-11,2.61139397182931e-10
"ENSMUSG00000035847",-0.779902545260563,7.00591708183145,5.19420553472398e-11,2.63343681134314e-10
"ENSMUSG00000073514",-1.73560718718618,1.53032673847224,5.23400686041707e-11,2.65261828892039e-10
"ENSMUSG00000026463",0.621842100755409,6.63008930112669,5.24307966664244e-11,2.6562178499063e-10
"ENSMUSG00000022377",-0.647314500122836,7.98326286762778,5.31445463986676e-11,2.69136600300691e-10
"ENSMUSG00000048582",-2.44262665084517,0.448698572121384,5.34850276559222e-11,2.70759165538673e-10
"ENSMUSG00000021670",0.735899953405909,7.45477270584828,5.38133690601186e-11,2.72303770723356e-10
"ENSMUSG00000037410",-0.857600885765644,6.88688054744607,5.3830542910596e-11,2.72303770723356e-10
"ENSMUSG00000019256",-0.622193908340093,7.28654692485798,5.42788288036739e-11,2.74468451276192e-10
"ENSMUSG00000062604",-0.634167158444647,6.69173574029281,5.51344100630146e-11,2.78666310988992e-10
"ENSMUSG00000040325",0.632129641580407,6.01426063047116,5.5150338826395e-11,2.78666310988992e-10
"ENSMUSG00000059182",-0.653413238430217,6.18821920999804,5.62292392777273e-11,2.84011380555654e-10
"ENSMUSG00000037447",-0.871817796519173,3.89661443876436,5.62550418232727e-11,2.84035287947393e-10
"ENSMUSG00000001323",-0.869673122787351,4.10077680350504,5.63016259122574e-11,2.84164065489757e-10
"ENSMUSG00000033364",0.71993577991642,4.98270345434235,5.77199791053914e-11,2.91213711946026e-10
"ENSMUSG00000037653",-1.50215552292051,1.72325276246609,5.94045097474865e-11,2.99600522224417e-10
"ENSMUSG00000029370",1.36012758082201,2.09472104798861,5.99254605434377e-11,3.02027154403458e-10
"ENSMUSG00000056185",-0.96487293114368,3.17189127176382,5.99304679199801e-11,3.02027154403458e-10
"ENSMUSG00000034485",0.691951981257802,5.68695446074003,6.13113297180885e-11,3.08870715967695e-10
"ENSMUSG00000110404",2.89258669568808,0.139583549699327,6.17651112947866e-11,3.11040517506544e-10
"ENSMUSG00000031453",-0.673158762490729,6.63344378280551,6.21859974681628e-11,3.13043103759635e-10
"ENSMUSG00000091476",-2.0467098559298,1.11263139876202,6.22329774419154e-11,3.13162661028168e-10
"ENSMUSG00000005054",-0.61941485577806,6.5321343871266,6.30814814044405e-11,3.17313974184053e-10
"ENSMUSG00000020841",-0.671997759858123,7.31537833486241,6.48471215905252e-11,3.26073870258064e-10
"ENSMUSG00000032113",1.09736972840427,3.96441523166692,6.49687081976358e-11,3.26563443405044e-10
"ENSMUSG00000036368",-1.18600971696323,3.30476219552662,6.50437379915896e-11,3.26818722275296e-10
"ENSMUSG00000031295",-0.666430149192641,5.21123679379473,6.53905985459484e-11,3.28439142696695e-10
"ENSMUSG00000030824",-0.655033390239007,8.44487661028861,6.55995379916584e-11,3.29365873990893e-10
"ENSMUSG00000045319",1.45224465586774,2.08241171074953,6.64781642143638e-11,3.33653064696142e-10
"ENSMUSG00000102252",0.865437432026527,3.93255422948172,6.65443419968902e-11,3.33860913457416e-10
"ENSMUSG00000025068",0.624527809671022,8.33876617738184,6.69349571299049e-11,3.35695742956937e-10
"ENSMUSG00000024177",-0.743600650216558,4.58418910240292,6.69955932622057e-11,3.35874895041947e-10
"ENSMUSG00000027706",-0.711821691344811,7.68137762799597,6.71950398121566e-11,3.36749565690589e-10
"ENSMUSG00000039960",0.663504345619143,5.87110413703425,6.90038716829024e-11,3.45686062488743e-10
"ENSMUSG00000027833",-0.694262449960928,5.06726218677313,6.92569467328795e-11,3.46824999593592e-10
"ENSMUSG00000029843",4.11155724748633,0.0507637214218775,6.96015338252558e-11,3.48421194763562e-10
"ENSMUSG00000030730",2.95116798579241,-0.0967940709302303,7.0293013748685e-11,3.51752085503349e-10
"ENSMUSG00000044715",-0.659330348825463,5.05493808880035,7.06675042611463e-11,3.53396572407236e-10
"ENSMUSG00000035041",3.89505696651662,-0.475504543501602,7.06740715977975e-11,3.53396572407236e-10
"ENSMUSG00000032577",0.67173465935958,5.36220939634426,7.09935598481459e-11,3.54862506604692e-10
"ENSMUSG00000004347",-1.28805524715425,2.24311809097721,7.11597850925126e-11,3.55561550345501e-10
"ENSMUSG00000022964",-0.682762613472671,4.95535205507415,7.2078891479695e-11,3.60020576523812e-10
"ENSMUSG00000020689",0.73312192704413,4.61927822042665,7.22868439228715e-11,3.60925534416382e-10
"ENSMUSG00000021906",0.953404199606968,4.2054668853407,7.25025851848965e-11,3.61868697103884e-10
"ENSMUSG00000000266",-1.08623765483954,4.88496137924948,7.26786608751839e-11,3.6261325953307e-10
"ENSMUSG00000030562",-1.30561380512596,4.14423353737404,7.31076683526655e-11,3.64618748450715e-10
"ENSMUSG00000020521",-0.800711415409859,6.15614819722711,7.45840705052871e-11,3.71844620740301e-10
"ENSMUSG00000031246",-0.975326955705854,8.27484540743807,7.52222204483623e-11,3.74887524533964e-10
"ENSMUSG00000005683",0.628505069676369,8.55689734967891,7.63875715686610e-11,3.80554638698122e-10
"ENSMUSG00000020634",0.854950265594452,5.03187119520848,7.79906618988782e-11,3.8839752975943e-10
"ENSMUSG00000036862",1.38781397775377,4.94779736205408,7.82972939027542e-11,3.89780583125196e-10
"ENSMUSG00000037613",-0.699790457353606,5.63600001025442,7.96596795137712e-11,3.96416441316039e-10
"ENSMUSG00000026509",-0.566745935028153,8.81380553812306,8.04325032401239e-11,4.00114603756498e-10
"ENSMUSG00000039156",0.696578678714952,5.74993522343052,8.16734907532958e-11,4.06138077773951e-10
"ENSMUSG00000044221",0.75538325226606,6.8399177541957,8.17583286262864e-11,4.06362099033327e-10
"ENSMUSG00000038525",0.777705790924567,5.13272972562736,8.17788275852991e-11,4.06362099033327e-10
"ENSMUSG00000028530",-0.642949579451203,8.52682537249138,8.27661224341209e-11,4.11116468877813e-10
"ENSMUSG00000029326",0.737026712868961,4.87667306591894,8.33889986245936e-11,4.14057860205579e-10
"ENSMUSG00000042719",0.71622587333169,5.97667512252427,8.40503620319393e-11,4.17188118760152e-10
"ENSMUSG00000045312",-0.642674911529771,6.12409080818498,8.48441709932829e-11,4.20973231196337e-10
"ENSMUSG00000033107",1.85958627011692,1.22751797828253,8.49813432964861e-11,4.2149870823397e-10
"ENSMUSG00000024776",-0.756995039472569,4.86542420247535,8.56733405068649e-11,4.24774661041944e-10
"ENSMUSG00000005813",0.619294048200148,6.40490300342232,8.69790296661188e-11,4.31089815782701e-10
"ENSMUSG00000039929",0.732340985731903,4.41526253376137,8.77986229553916e-11,4.34992001492699e-10
"ENSMUSG00000055943",-0.661627290845382,6.37451652118178,8.8168080131886e-11,4.3666197217412e-10
"ENSMUSG00000049299",0.671374462863786,5.79795299227832,8.98846489720863e-11,4.44999982663495e-10
"ENSMUSG00000026018",-1.87104494104061,1.59128606922218,9.01516156730224e-11,4.46157830722472e-10
"ENSMUSG00000063171",0.981869650734177,5.13558684867109,9.04627437956243e-11,4.47533302425252e-10
"ENSMUSG00000030161",-0.657522409660377,6.53964263827455,9.09611504712905e-11,4.49833921314551e-10
"ENSMUSG00000022840",-1.53839104121755,1.40165438458579,9.18450051375493e-11,4.5403832572765e-10
"ENSMUSG00000006423",-0.671822650014975,5.72250946931881,9.27741349160603e-11,4.58463384458728e-10
"ENSMUSG00000097993",0.791063500256284,7.1080378120009,9.30272957515064e-11,4.59545978023473e-10
"ENSMUSG00000026393",-0.724806022890835,7.07067869660515,9.49447745738576e-11,4.68846339205192e-10
"ENSMUSG00000019772",-1.51491082570897,1.91943967540214,9.65618625481374e-11,4.76657073969769e-10
"ENSMUSG00000047990",-2.20760777191378,0.525200630911675,9.74808655278733e-11,4.81017404165908e-10
"ENSMUSG00000026426",-0.58032314440792,6.91168022681408,9.83094289398965e-11,4.84928434518384e-10
"ENSMUSG00000099583",-1.76308604203994,1.56617161070484,9.95901285136825e-11,4.91066028709932e-10
"ENSMUSG00000029363",0.774820284891965,4.5960476040627,1.00570949348426e-10,4.95721012126558e-10
"ENSMUSG00000021403",0.806720070709665,6.03487932015728,1.02203261855662e-10,5.03582665598016e-10
"ENSMUSG00000043333",1.71951736306527,2.1396969286479,1.02829201761287e-10,5.06481720476402e-10
"ENSMUSG00000029103",0.611120051642552,7.3878523842,1.03590574786824e-10,5.10045485281658e-10
"ENSMUSG00000003363",-0.992010645747913,7.31934293418135,1.04445908508859e-10,5.14069110116074e-10
"ENSMUSG00000021699",0.668883821844262,5.30364280784672,1.06157065644104e-10,5.22300511659915e-10
"ENSMUSG00000022425",-1.17143820387162,3.76917069093213,1.06411462820874e-10,5.23361156617367e-10
"ENSMUSG00000029513",0.739825439310343,5.28715840957619,1.06847531356179e-10,5.2531421233138e-10
"ENSMUSG00000022636",-0.727440705133324,7.64035313892217,1.07234993527221e-10,5.2702695870961e-10
"ENSMUSG00000032528",2.0557390155544,0.706015212443676,1.07292350687452e-10,5.2711668353409e-10
"ENSMUSG00000017801",0.72485482068175,5.08926180737698,1.07507442336971e-10,5.27980994588234e-10
"ENSMUSG00000025869",0.737065365822028,5.27645966254037,1.08150817970152e-10,5.30947260398989e-10
"ENSMUSG00000035158",-0.902706902780853,3.71850678697034,1.10062290227911e-10,5.4013459576355e-10
"ENSMUSG00000029076",-0.596340338156515,7.7673786304133,1.11560569687806e-10,5.47288224148947e-10
"ENSMUSG00000028792",0.626054903887153,6.64318543874712,1.11832834036192e-10,5.48424312710769e-10
"ENSMUSG00000028187",0.777951313170763,4.83102619896964,1.11957271882095e-10,5.48831889794092e-10
"ENSMUSG00000024098",-0.67098033990179,7.66586323050872,1.11997368802281e-10,5.48831889794092e-10
"ENSMUSG00000098188",0.912654596751438,4.16705401525175,1.13237932132815e-10,5.54709506934039e-10
"ENSMUSG00000026740",-0.646070611029754,6.24227549003348,1.13290987232286e-10,5.54767816519594e-10
"ENSMUSG00000025283",0.692328337279384,7.73149584600849,1.15044658331762e-10,5.63150704056095e-10
"ENSMUSG00000038894",0.808769891023532,5.13194837577665,1.15822647978682e-10,5.66753218657212e-10
"ENSMUSG00000037225",-0.796073613723714,5.69803291698156,1.18325330040281e-10,5.78789468168731e-10
"ENSMUSG00000047554",-0.724228573880143,5.45759560188081,1.1903277341937e-10,5.82038744456485e-10
"ENSMUSG00000030522",-0.671095328518521,5.63731669961249,1.21399156720347e-10,5.93394500270846e-10
"ENSMUSG00000000384",0.751004913021397,5.65614981005943,1.21831389689417e-10,5.95291397029009e-10
"ENSMUSG00000004633",2.45526679565437,0.294566096096644,1.23330267617274e-10,6.02396861503069e-10
"ENSMUSG00000042642",0.780493141118879,4.4199273841974,1.26832506837632e-10,6.1927889340026e-10
"ENSMUSG00000021756",-0.774038315532359,9.54235754502274,1.2744310236462e-10,6.2203492504614e-10
"ENSMUSG00000073600",1.60474850620474,1.67757049203967,1.2877741529662e-10,6.28320063559078e-10
"ENSMUSG00000039579",-1.25435984362871,2.70604823035945,1.30024789628126e-10,6.34176624087109e-10
"ENSMUSG00000057531",-0.75217391641022,5.6899784413494,1.32904810943486e-10,6.47989061963522e-10
"ENSMUSG00000021396",2.82877278387835,0.0857068536919059,1.36571156289301e-10,6.65623918270449e-10
"ENSMUSG00000020697",0.682799704824138,5.78709225794567,1.38048051306027e-10,6.72460599801076e-10
"ENSMUSG00000042743",1.08013701536481,3.81596857805269,1.38073654791883e-10,6.72460599801076e-10
"ENSMUSG00000029595",4.89799206256357,-0.756705756848656,1.38424147351107e-10,6.73924135225813e-10
"ENSMUSG00000066894",0.850333479175801,3.95226593615942,1.38831014140915e-10,6.75660975319019e-10
"ENSMUSG00000022724",1.02230603754624,4.490153091606,1.41605709754212e-10,6.88916121687668e-10
"ENSMUSG00000037104",-0.598293556434355,6.61854337206671,1.44043024181851e-10,7.00520926766066e-10
"ENSMUSG00000073413",6.60802634179261,-0.924634562747771,1.4427163838686e-10,7.0137971766796e-10
"ENSMUSG00000054612",-0.927936117959259,4.56735888184103,1.47390298889812e-10,7.1628284763286e-10
"ENSMUSG00000027965",-2.07181268943698,0.640052918529701,1.48856114833856e-10,7.23145687955031e-10
"ENSMUSG00000036411",1.21259024922331,2.14286828281232,1.49221316751065e-10,7.24658707176191e-10
"ENSMUSG00000040852",-0.785411625279584,6.14239992616413,1.496456797085e-10,7.26457835127939e-10
"ENSMUSG00000050973",0.946437284696993,3.01119539057356,1.50387507564246e-10,7.29796252510295e-10
"ENSMUSG00000004885",0.622704848592736,7.23271446820852,1.51775720652296e-10,7.36267898565529e-10
"ENSMUSG00000030162",-1.57643669851853,2.27263350111672,1.56351495774208e-10,7.58192271414425e-10
"ENSMUSG00000022108",-0.575373434990598,9.70082874420607,1.56420393001688e-10,7.58253620300525e-10
"ENSMUSG00000021701",-0.574963535884749,8.12592013059225,1.56957876416124e-10,7.60585597399628e-10
"ENSMUSG00000005583",-0.924702302495955,4.34574426594627,1.57491510533755e-10,7.62897252427434e-10
"ENSMUSG00000033581",0.616553142886845,7.51609606752038,1.58242937488405e-10,7.66261867917096e-10
"ENSMUSG00000037736",-0.984865084730412,3.22802822877772,1.59350178366922e-10,7.71346410974679e-10
"ENSMUSG00000063760",-0.722877550897787,5.22625634893365,1.59680874792414e-10,7.72669731901123e-10
"ENSMUSG00000057969",-0.841602091015757,5.29827995736388,1.59756302124639e-10,7.72757340847598e-10
"ENSMUSG00000000957",-0.696114404488343,9.14557338527318,1.62846346691267e-10,7.87421664183992e-10
"ENSMUSG00000030339",-0.756082421374394,6.63386304850271,1.6359162070737e-10,7.90741713429924e-10
"ENSMUSG00000025351",-0.687260734056827,8.71274566125869,1.63666620000917e-10,7.9082068252056e-10
