"","logFC","logCPM","LR","PValue","FDR"
"ENSMUSG00000029326",0.737016185326662,4.87667314922418,42.3580918538204,7.60012357980359e-11,3.74615232099935e-10
"ENSMUSG00000030161",-0.657503294356228,6.53964502690181,42.3246863333542,7.7310523935274e-11,3.80929522357978e-10
"ENSMUSG00000044221",0.755381740929891,6.83991345800411,42.2656018503486,7.96817937445002e-11,3.92469953039681e-10
"ENSMUSG00000049299",0.671380641818002,5.79795917020021,42.2348543660646,8.09444616691472e-11,3.9854356748056e-10
"ENSMUSG00000038525",0.777708020580228,5.13273661046308,42.2311291796503,8.10987931692641e-11,3.99157659990818e-10
"ENSMUSG00000026983",4.82160901803659,-0.812188021565521,42.2027243968441,8.22853072228377e-11,4.04849717763166e-10
"ENSMUSG00000026393",-0.724813543121646,7.07067404623249,42.2009470022551,8.23601269427498e-11,4.05070000479829e-10
"ENSMUSG00000043333",1.71951960273763,2.13973999313347,42.1876323725353,8.29227785589924e-11,4.07688540391603e-10
"ENSMUSG00000031246",-0.975322610839058,8.27484272482274,42.17530816812,8.34470050150448e-11,4.10116323225599e-10
"ENSMUSG00000021699",0.668847038787192,5.30363650160772,42.1488266252141,8.4584682391909e-11,4.15556160103981e-10
"ENSMUSG00000038894",0.808817064768374,5.13197135922597,42.1295906186058,8.54208063425036e-11,4.1951107114874e-10
"ENSMUSG00000026426",-0.580317437913589,6.91168121899555,42.1079110366866,8.63730649867915e-11,4.24033244387085e-10
"ENSMUSG00000098188",0.912619885506459,4.16704612932842,42.1048524187324,8.65082650091523e-11,4.24542380993223e-10
"ENSMUSG00000030162",-1.57642643450657,2.27257548509771,42.0944861143463,8.69680641596363e-11,4.26643549103369e-10
"ENSMUSG00000066894",0.850378038182923,3.95228406218899,42.061700030716,8.84384620475873e-11,4.33699129451991e-10
"ENSMUSG00000042642",0.780512489488148,4.41994447944035,42.049953526758,8.89713053503775e-11,4.36153515428523e-10
"ENSMUSG00000029103",0.611124314289815,7.3878555782536,42.0270984732805,9.00172798881519e-11,4.41120665275236e-10
"ENSMUSG00000029513",0.739840265792812,5.28717098577994,42.0166648449467,9.04988644266647e-11,4.43319473595882e-10
"ENSMUSG00000036862",1.38778876072542,4.94784459526954,42.0088895788585,9.08594233610491e-11,4.44924041529351e-10
"ENSMUSG00000015852",3.78917821928738,-0.560855409504808,41.9965594520372,9.14341533503453e-11,4.47575824733481e-10
"ENSMUSG00000037225",-0.796105573039,5.69801949575076,41.9842249432117,9.20127286252711e-11,4.50244498946381e-10
"ENSMUSG00000063171",0.981868189993331,5.13562073009607,41.9834728209092,9.20481267667748e-11,4.50254280458233e-10
"ENSMUSG00000099583",-1.76307008084641,1.56612705309273,41.9692353401626,9.27207817234759e-11,4.5338007196742e-10
"ENSMUSG00000017801",0.724865511708422,5.08926788893759,41.9643684459524,9.29518465839249e-11,4.54345121028967e-10
"ENSMUSG00000097993",0.791062812914288,7.10804369214312,41.9480872208622,9.37290256113652e-11,4.57977888462057e-10
"ENSMUSG00000028519",3.96770419174427,-0.444579240144333,41.94491913341,9.38810075434694e-11,4.58554298077359e-10
"ENSMUSG00000028187",0.777898409012767,4.83101390741584,41.9403253785826,9.41018209756014e-11,4.59466370362942e-10
"ENSMUSG00000026740",-0.646081491113163,6.24227116385024,41.9309974401948,9.45517989192251e-11,4.61496307469252e-10
"ENSMUSG00000073600",1.60449282167551,1.67754021521806,41.9217100921844,9.5001958610254e-11,4.63525661970624e-10
"ENSMUSG00000022636",-0.727442872057775,7.64035019518601,41.8384875095578,9.91327416250461e-11,4.8350524234705e-10
"ENSMUSG00000028792",0.626057985567843,6.64318743378074,41.8360557695835,9.9256108182243e-11,4.83931860544238e-10
"ENSMUSG00000050973",0.946406386856661,3.01120886641899,41.8317035753848,9.94772866274573e-11,4.84834888295283e-10
"ENSMUSG00000030522",-0.671112865276375,5.63730961634707,41.8307815015581,9.952420970401e-11,4.84888280093877e-10
"ENSMUSG00000000384",0.751019437606497,5.65615974570464,41.8101096131487,1.00582009675052e-10,4.89864910559744e-10
"ENSMUSG00000029076",-0.596341108620666,7.76737809451769,41.8006375929331,1.01070454506882e-10,4.92066015603929e-10
"ENSMUSG00000021403",0.806711177081762,6.03486379921635,41.7739749620539,1.0245815578565e-10,4.9864202099146e-10
"ENSMUSG00000025869",0.737067617835343,5.2764632545867,41.7732429206786,1.02496523927941e-10,4.98648732974586e-10
"ENSMUSG00000022425",-1.17145644575489,3.76916518879759,41.7568776558282,1.03358033703217e-10,5.02658604744976e-10
"ENSMUSG00000024309",0.71153240466268,4.44850358715074,41.7471609473569,1.03872971949009e-10,5.04980719381391e-10
"ENSMUSG00000024098",-0.670981435854139,7.66586221977506,41.7331525835776,1.04619870286063e-10,5.08428432345497e-10
"ENSMUSG00000025283",0.69232504611561,7.73149220918,41.7193881556623,1.05358998637671e-10,5.11835913742143e-10
"ENSMUSG00000021322",2.65698373085104,0.0615587885178671,41.7125393350305,1.05728714862056e-10,5.13446975884501e-10
"ENSMUSG00000028023",-1.48248809295555,1.80392578056744,41.6576942886651,1.08736613118919e-10,5.27863983239521e-10
"ENSMUSG00000037104",-0.598311130954455,6.61854003058307,41.6452370593153,1.09431663468625e-10,5.31046888128343e-10
"ENSMUSG00000047604",1.36581398722353,2.50727575403191,41.571259978664,1.1365180640413e-10,5.51327816528993e-10
"ENSMUSG00000047554",-0.724221512331651,5.45759440358598,41.5454571877292,1.15161774647711e-10,5.58451756843811e-10
"ENSMUSG00000015980",-1.04016336749451,3.03582228563634,41.5440531341728,1.15244512965734e-10,5.58652024196715e-10
"ENSMUSG00000020697",0.682780483565461,5.78708773920693,41.5134648527516,1.17061867566429e-10,5.67257741431713e-10
"ENSMUSG00000036661",1.18963457560551,2.21964503011429,41.4974739184653,1.18023334366968e-10,5.71711308157061e-10
"ENSMUSG00000003363",-0.992017996465822,7.31934714312146,41.4388893780901,1.21613799114416e-10,5.88892106990461e-10
"ENSMUSG00000057531",-0.752156848447408,5.6899817225064,41.3954995577416,1.24343323733066e-10,6.01893122888854e-10
"ENSMUSG00000054612",-0.927855274096757,4.56737028644099,41.3880827186215,1.24815994596554e-10,6.0396425813214e-10
"ENSMUSG00000037736",-0.98486404865995,3.22800934111086,41.3463881445565,1.27506838947438e-10,6.16763435898963e-10
"ENSMUSG00000042743",1.08011222470167,3.81600434572649,41.3197630646749,1.29255445752577e-10,6.24997368791425e-10
"ENSMUSG00000033653",-0.637404708984925,5.61638168236025,41.3010537374259,1.30498525380379e-10,6.30781864701648e-10
"ENSMUSG00000036298",-1.09780065695527,3.54236916602859,41.2868879148809,1.31447681517455e-10,6.35142005210324e-10
"ENSMUSG00000021756",-0.774038355947138,9.5423576332088,41.284545239808,1.31605312938042e-10,6.35675823617966e-10
"ENSMUSG00000036411",1.21259146199972,2.14290136632264,41.2836541975368,1.31665318100911e-10,6.3573787726303e-10
"ENSMUSG00000022724",1.02230822913613,4.49014401393491,41.2796416834497,1.31935871034517e-10,6.36816139425822e-10
"ENSMUSG00000027692",-0.889728855173774,3.32951054436373,41.2735907205101,1.3234492383009e-10,6.38561889102877e-10
"ENSMUSG00000040875",1.08654179090723,2.85911617474871,41.2712518933804,1.32503371488861e-10,6.3909765690209e-10
"ENSMUSG00000005583",-0.924701293201735,4.34573408345232,41.2664918194019,1.32826437237407e-10,6.40426752645737e-10
"ENSMUSG00000062901",-0.66365504369432,6.21912319700479,41.2150033502238,1.36371752203988e-10,6.57285517147647e-10
"ENSMUSG00000021701",-0.574964977453082,8.12591953433023,41.1802861574348,1.38815572727155e-10,6.68645466190157e-10
"ENSMUSG00000004885",0.622704658731421,7.23271426376279,41.1801128617361,1.38827880711093e-10,6.68645466190157e-10
"ENSMUSG00000036339",-0.695146756120953,5.10485458821853,41.1731501949604,1.39323295048434e-10,6.70791907338552e-10
"ENSMUSG00000063760",-0.722886898029276,5.22625048791265,41.1709813199948,1.39477978121556e-10,6.71296902198036e-10
"ENSMUSG00000037926",0.784012644994892,4.51168861658656,41.1281872012479,1.42565438840956e-10,6.85911734837589e-10
"ENSMUSG00000022108",-0.575373230665131,9.70082881903857,41.1063564010258,1.44166720441409e-10,6.93368376122237e-10
"ENSMUSG00000028221",-0.688229630529322,6.3708426831186,41.0989691267642,1.44712641383162e-10,6.95745762655635e-10
"ENSMUSG00000050064",-0.923245037001289,3.48131336866894,41.080296498723,1.46101796176208e-10,7.02174087077168e-10
"ENSMUSG00000030621",-1.19659707279386,2.18225324783436,41.0722722881684,1.46702852661138e-10,7.04811531263295e-10
"ENSMUSG00000033581",0.616552789167874,7.51609580381111,41.0650615436483,1.47245087488019e-10,7.07164597230489e-10
"ENSMUSG00000042807",-0.947585631611495,3.46366962034553,41.0609219705761,1.4755728183958e-10,7.08411579942799e-10
"ENSMUSG00000033216",0.835351179176795,4.30476947343288,41.0298839570333,1.49919284014415e-10,7.19495146955617e-10
"ENSMUSG00000018819",0.70311955064615,6.58880980972033,41.0239258886865,1.50377006375072e-10,7.21435025958128e-10
"ENSMUSG00000021990",1.0662159822247,3.60012876445693,41.0028208598232,1.5200966172943e-10,7.29008270997667e-10
"ENSMUSG00000021796",-0.636832077037211,7.61298513872994,40.9905003712727,1.5297094798864e-10,7.33357521278399e-10
"ENSMUSG00000000957",-0.696113683772122,9.14557403016712,40.9661949983415,1.54885216266966e-10,7.42072993489508e-10
"ENSMUSG00000025351",-0.687260249402283,8.71274610747978,40.9660210939031,1.54898998863547e-10,7.42072993489508e-10
"ENSMUSG00000001827",2.57183436448809,0.952312271094991,40.9575306453228,1.55573394950287e-10,7.45039054111836e-10
"ENSMUSG00000099269",4.78417061021703,-0.839933701434049,40.9465373653285,1.56450959347169e-10,7.48975633153122e-10
"ENSMUSG00000049555",1.68356367456677,1.13282486243658,40.9426853720519,1.56759624704397e-10,7.50186901185652e-10
"ENSMUSG00000057969",-0.841554726066034,5.29828907315161,40.9196278884141,1.58620039403177e-10,7.58820706598376e-10
"ENSMUSG00000005103",-0.592541790123623,8.55122152339002,40.9104194291697,1.59369194148649e-10,7.62134127817643e-10
"ENSMUSG00000030339",-0.756078592679438,6.63386622966826,40.8736214499863,1.62398420817087e-10,7.76345074835158e-10
"ENSMUSG00000034310",4.1609835776157,-0.683859404578063,40.87150207009,1.62574634225421e-10,7.7690320334027e-10
"ENSMUSG00000025395",1.03940103114892,4.22832350644103,40.8708314626576,1.62630430964041e-10,7.7690320334027e-10
"ENSMUSG00000017999",0.661482980585025,6.21159295910959,40.8610086941179,1.63449917835623e-10,7.8054138942332e-10
"ENSMUSG00000040852",-0.785412195894056,6.1423994407913,40.8410513768716,1.65127655877909e-10,7.88274054139552e-10
"ENSMUSG00000025920",-0.730442375483648,4.92280613377607,40.7960656733498,1.68972936216285e-10,8.06344832966989e-10
"ENSMUSG00000029676",0.762967292972389,4.12419828665224,40.7869136075515,1.69766141110835e-10,8.09843364584278e-10
"ENSMUSG00000023072",0.781556763781507,4.11844136620524,40.7232138958399,1.75391191095496e-10,8.36380844414002e-10
"ENSMUSG00000027217",-1.33998255407741,2.12880789010887,40.7169067874448,1.75958197009682e-10,8.38787996424159e-10
"ENSMUSG00000031530",0.79295927819006,5.51222641089227,40.6885652050285,1.78528825741563e-10,8.50741286610822e-10
"ENSMUSG00000022999",0.857031813392468,4.32742502567487,40.6773820521053,1.79553469980003e-10,8.5532167095421e-10
"ENSMUSG00000027913",1.92727456195641,2.07628002822199,40.649695505069,1.82115620662731e-10,8.67220304540543e-10
"ENSMUSG00000053411",1.00491245198127,2.84537546978827,40.6360950680741,1.83387596651843e-10,8.72968993807733e-10
"ENSMUSG00000030177",1.23098338992195,3.77478558289711,40.62241019173,1.84676446445857e-10,8.78793919709354e-10
"ENSMUSG00000032352",0.856798481473315,4.2137258332599,40.6203927529522,1.84867215420183e-10,8.79391295370322e-10
"ENSMUSG00000040046",2.99893189031521,-0.218166938862485,40.6109125374768,1.8576630936376e-10,8.83356478494832e-10
"ENSMUSG00000024854",-0.810236372038597,3.67993365327987,40.6081486058075,1.8602926101334e-10,8.84294946304951e-10
"ENSMUSG00000017446",-0.769546842465753,5.94690662187634,40.5645744365808,1.90224355294204e-10,9.0391770663418e-10
"ENSMUSG00000056133",3.27814859728328,-0.170164836179271,40.5579245712263,1.90872846432939e-10,9.06679648612561e-10
"ENSMUSG00000020542",-3.45931251187477,-0.320733239241807,40.5560989387684,1.91051267959969e-10,9.07207517917697e-10
"ENSMUSG00000022558",-0.929432264051321,7.10198244854313,40.5486707301759,1.91778960190944e-10,9.10342310681025e-10
"ENSMUSG00000038398",-0.66143334446394,5.18817970619942,40.5325999178777,1.93362820006868e-10,9.17537548930865e-10
"ENSMUSG00000023908",1.13468260230313,3.30447192977379,40.5251817452173,1.94098329161916e-10,9.20703580377124e-10
"ENSMUSG00000029763",-0.599492042460409,8.18124675830028,40.5178917937326,1.94823853681394e-10,9.23820039211704e-10
"ENSMUSG00000025610",-2.55214218844675,0.113752692887277,40.4714436037639,1.99510744498984e-10,9.45711795566386e-10
"ENSMUSG00000020312",-0.934356734575954,4.06629660420279,40.4581222836699,2.0087565317457e-10,9.51846987854613e-10
"ENSMUSG00000052187",3.40550302254559,-0.0805730700014228,40.4569317485153,2.00998090057015e-10,9.52092498966487e-10
"ENSMUSG00000029005",-1.681351174973,1.31094098184764,40.4498408396443,2.01728881657907e-10,9.55218494425796e-10
"ENSMUSG00000033967",1.56914297647687,1.3268761399686,40.4307461215777,2.03710042558599e-10,9.64260914231907e-10
"ENSMUSG00000040112",0.773303394217023,4.67447739665872,40.4160586140667,2.05247179171823e-10,9.71195936263722e-10
"ENSMUSG00000046491",-1.13720753781389,2.49416322718706,40.3757663415647,2.09523890118242e-10,9.910847588365e-10
"ENSMUSG00000020256",-0.62490123137163,6.49944185442757,40.3454269823376,2.12802953798654e-10,1.0062422378673e-09
"ENSMUSG00000034708",-0.697792997656469,8.32472111937524,40.3035695485408,2.17411383545829e-10,1.02767281261617e-09
"ENSMUSG00000058656",0.852244925558662,4.91472388056733,40.2935224925776,2.18532334461557e-10,1.03260932382623e-09
"ENSMUSG00000027805",-0.829036072528615,6.20661319898168,40.2919905306236,2.18703763212282e-10,1.03305726414323e-09
"ENSMUSG00000039842",0.807206081686042,4.78228821355841,40.2441212610029,2.24128768923017e-10,1.05831171063089e-09
"ENSMUSG00000041308",-0.722253683199159,6.58001996716729,40.2303260765572,2.25717031766075e-10,1.06543813208629e-09
"ENSMUSG00000036580",-0.603716600936192,6.28779072265791,40.2171178438323,2.27248275190501e-10,1.07229051377079e-09
"ENSMUSG00000038949",-0.708796723942219,4.89746779327848,40.2162575956362,2.27348364550426e-10,1.07238743964461e-09
"ENSMUSG00000032652",-0.794181030469968,3.80244326908422,40.2098144075875,2.28099430063245e-10,1.07555383584561e-09
"ENSMUSG00000056648",-0.895199283205858,3.44017078123397,40.1774744595902,2.31906901666586e-10,1.09312480467386e-09
"ENSMUSG00000073678",0.802628364829154,4.10988621858891,40.1229867123669,2.38466348648535e-10,1.12365076760954e-09
"ENSMUSG00000006641",0.956873753276201,3.63307235540717,40.1182057575895,2.39050686935898e-10,1.1260105906998e-09
"ENSMUSG00000036790",-1.67777321724226,1.2780989824122,40.1164553588075,2.39264982619914e-10,1.12662634673386e-09
"ENSMUSG00000039720",2.74997679161704,0.54780699509269,40.1078010353492,2.40327332874344e-10,1.13123351064212e-09
"ENSMUSG00000039496",-1.28365841901428,1.97467883585579,40.0992904726312,2.41376640883897e-10,1.13577608926904e-09
"ENSMUSG00000027068",-0.855381683671168,4.37351422830335,40.0958161980674,2.4180631802271e-10,1.13740089785909e-09
"ENSMUSG00000022452",-0.766724126940606,5.55653090586803,40.0828471321138,2.43417028168225e-10,1.14457794096123e-09
"ENSMUSG00000059811",0.785486813378925,5.95740165506173,40.0416554048652,2.4860446878233e-10,1.1685623583175e-09
"ENSMUSG00000028782",1.55383329250926,2.32373896833395,40.0328725791446,2.49724760411612e-10,1.17341913388252e-09
"ENSMUSG00000024472",0.912052543037168,5.59375145117283,40.0037933030592,2.5347015516828e-10,1.19060319227302e-09
"ENSMUSG00000031756",0.849428773578266,3.60356006318141,39.990302229362,2.55226844280727e-10,1.19843716048362e-09
"ENSMUSG00000039904",3.0138960578744,0.554481623957124,39.957312713702,2.59573962222834e-10,1.21842499468176e-09
"ENSMUSG00000024209",2.89794646425446,-0.143785441132493,39.9535575158399,2.60073470316356e-10,1.22034474533059e-09
"ENSMUSG00000027509",0.726198081239534,5.92680961614247,39.9380633675382,2.62144664288033e-10,1.22963542771989e-09
"ENSMUSG00000030748",-0.758279045800409,7.02936118696389,39.934567143259,2.62614303922029e-10,1.23140988910361e-09
"ENSMUSG00000023940",1.00494004629749,3.86670381333104,39.9122071220931,2.65637857022269e-10,1.24515436387942e-09
"ENSMUSG00000032006",-1.15040113786757,4.07508754414698,39.8270251614896,2.7747901187977e-10,1.30020665941994e-09
"ENSMUSG00000040189",1.65481180425113,1.2780426445447,39.7546406379128,2.87955594226172e-10,1.34877904404346e-09
"ENSMUSG00000036667",-0.663551729740281,7.09230849110948,39.7540342190231,2.88045016527048e-10,1.34877904404346e-09
"ENSMUSG00000045752",-0.709637356048398,5.60501309117135,39.734349566205,2.90962854829174e-10,1.36196883540003e-09
"ENSMUSG00000000901",-0.849060949753743,5.35679261580428,39.7124399335017,2.94245309207746e-10,1.37685561035392e-09
"ENSMUSG00000062960",-1.45613005405117,1.55264635477921,39.7094466783669,2.94696621298382e-10,1.37831099435201e-09
"ENSMUSG00000020553",0.896941946955043,3.30283937622245,39.7090212723315,2.94760818686807e-10,1.37831099435201e-09
"ENSMUSG00000032218",0.732741502668164,4.63740530493184,39.6972252695949,2.96546523138535e-10,1.38618019363058e-09
"ENSMUSG00000038495",0.633214976873953,6.99977869439403,39.6900713800518,2.97634765967168e-10,1.39078484575507e-09
"ENSMUSG00000052656",-0.706004619800801,5.16302110670769,39.646776186621,3.04306633641014e-10,1.42146837426005e-09
"ENSMUSG00000022706",0.715517293619795,4.88480889195087,39.5411432042172,3.21219964992503e-10,1.49995370559887e-09
"ENSMUSG00000026049",1.07584569617428,3.15306898653079,39.5293053002338,3.23173083413539e-10,1.50855136339956e-09
"ENSMUSG00000020076",-0.705911814673564,6.9795685876782,39.4909345559166,3.29585911447952e-10,1.53795350371403e-09
"ENSMUSG00000045273",1.08263882928498,3.49697639094574,39.4897557786303,3.29784922350438e-10,1.5383496671994e-09
"ENSMUSG00000055489",-1.19856304254567,2.22198382842724,39.4801106255078,3.31417822495833e-10,1.54543191458538e-09
"ENSMUSG00000002489",0.630734433358137,5.75947118737398,39.4720772386793,3.32784031317472e-10,1.55126608789448e-09
